date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:40:57	5080/5080	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Nov%202018%2006:40:52%20GMT	http://www.st-dongxing.com/robots.txt		(from )
09:40:58	8819/8819	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:40:52%20GMT	http://www.st-dongxing.com/	www.st-dongxing.com/index.html	(from )
09:40:58	15229/15229	---M-Z	200	added ('OK')	text/css	etag:%226582cf719af7d21:0%22	http://www.st-dongxing.com/css/style.css	www.st-dongxing.com/css/style.css	(from http://www.st-dongxing.com/)
09:40:59	16532/16532	---M-Z	200	added ('OK')	application/x-javascript	etag:%2295ecf89c4f7d21:0%22	http://www.st-dongxing.com/js/MSClass.js	www.st-dongxing.com/js/MSClass.js	(from http://www.st-dongxing.com/)
09:41:00	8819/8819	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:40:56%20GMT	http://www.st-dongxing.com/index.asp	www.st-dongxing.com/index-2.html	(from http://www.st-dongxing.com/)
09:41:01	8327/8327	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:40:56%20GMT	http://www.st-dongxing.com/sitemap.asp	www.st-dongxing.com/sitemap.html	(from http://www.st-dongxing.com/)
09:41:02	7560/7560	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:40:58%20GMT	http://www.st-dongxing.com/en/index.asp	www.st-dongxing.com/en/index.html	(from http://www.st-dongxing.com/)
09:41:03	8388/8388	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:40:59%20GMT	http://www.st-dongxing.com/about.asp	www.st-dongxing.com/about.html	(from http://www.st-dongxing.com/)
09:41:04	5874/5874	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:40:59%20GMT	http://www.st-dongxing.com/products.asp	www.st-dongxing.com/products.html	(from http://www.st-dongxing.com/)
09:41:05	6966/6966	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:41:01%20GMT	http://www.st-dongxing.com/news.asp	www.st-dongxing.com/news.html	(from http://www.st-dongxing.com/)
09:41:06	6059/6059	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:41:02%20GMT	http://www.st-dongxing.com/liability.asp	www.st-dongxing.com/liability.html	(from http://www.st-dongxing.com/)
09:41:07	6735/6735	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:41:02%20GMT	http://www.st-dongxing.com/contact.asp	www.st-dongxing.com/contact.html	(from http://www.st-dongxing.com/)
09:41:16	16695/16695	---M--	200	added ('OK')	image/jpeg	etag:%22b0322675caf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20145/201452817172310831.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20145/201452817172310831.jpg	(from http://www.st-dongxing.com/)
09:41:17	5659/5659	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:41:12%20GMT	http://www.st-dongxing.com/products.asp?ClassID=369	www.st-dongxing.com/productsdd5f.html	(from http://www.st-dongxing.com/)
09:41:17	15006/15006	---M--	200	added ('OK')	image/jpeg	etag:%22ab05815cdf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20168/201681516225451878.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20168/201681516225451878.jpg	(from http://www.st-dongxing.com/)
09:41:21	94411/94411	---M--	200	added ('OK')	image/jpeg	etag:%2246d0ab1cdf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20163/201633111345738035.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20163/201633111345738035.jpg	(from http://www.st-dongxing.com/)
09:41:21	11712/11712	---M--	200	added ('OK')	image/jpeg	etag:%22a32f4a17cdf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20168/201681710533160888.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20168/201681710533160888.jpg	(from http://www.st-dongxing.com/)
09:41:21	63064/63064	---M--	200	added ('OK')	image/jpeg	etag:%22dc53c01fcdf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20172/2017291045436594.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20172/2017291045436594.jpg	(from http://www.st-dongxing.com/)
09:41:21	19240/19240	---M--	200	added ('OK')	image/jpeg	etag:%22c6dd4d16cdf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20168/201681710512731324.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20168/201681710512731324.jpg	(from http://www.st-dongxing.com/)
09:41:21	6140/6140	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:41:17%20GMT	http://www.st-dongxing.com/news_s.asp?ID=637	www.st-dongxing.com/news_s5f2f.html	(from http://www.st-dongxing.com/)
09:41:22	5251/5251	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:41:17%20GMT	http://www.st-dongxing.com/news_s.asp?ID=636	www.st-dongxing.com/news_sfe05.html	(from http://www.st-dongxing.com/)
09:41:23	7768/7768	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:41:19%20GMT	http://www.st-dongxing.com/news_s.asp?ID=634	www.st-dongxing.com/news_s1778.html	(from http://www.st-dongxing.com/)
09:41:24	4942/4942	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:41:20%20GMT	http://www.st-dongxing.com/news_s.asp?ID=630	www.st-dongxing.com/news_s8e59.html	(from http://www.st-dongxing.com/)
09:41:25	10629/10629	---M--	200	added ('OK')	image/gif	etag:%227bb283dc9f7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20145/20145314512219699.gif	www.st-dongxing.com/Uploadfile/proImg/month_20145/20145314512219699.gif	(from http://www.st-dongxing.com/)
09:41:27	15769/15769	---M--	200	added ('OK')	image/jpeg	etag:%22d54d1fbbc6f7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20142/20142171232147792.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20142/20142171232147792.jpg	(from http://www.st-dongxing.com/)
09:41:27	5867/5867	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:41:23%20GMT	http://www.st-dongxing.com/product.asp?ID=134	www.st-dongxing.com/product1238.html	(from http://www.st-dongxing.com/)
09:41:30	5636/5636	---M--	200	added ('OK')	image/jpeg	etag:%22ac75c76bcbf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20146/20146317385137513.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20146/20146317385137513.jpg	(from http://www.st-dongxing.com/)
09:41:32	56610/56610	---M--	200	added ('OK')	image/jpeg	etag:%22d9b95bfcdf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20168/20168141624546196.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20168/20168141624546196.jpg	(from http://www.st-dongxing.com/)
09:41:32	6734/6734	---M--	200	added ('OK')	image/jpeg	etag:%22ba6aa6dcbf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20146/20146317395571362.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20146/20146317395571362.jpg	(from http://www.st-dongxing.com/)
09:41:32	1337/1337	---M--	200	added ('OK')	image/jpeg	etag:%22a7a5bbe8ccf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20162/201622911364298449.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20162/201622911364298449.jpg	(from http://www.st-dongxing.com/)
09:41:34	4291/4291	---M--	200	added ('OK')	image/jpeg	etag:%22b61b32ad9df7d21:0%22	http://www.st-dongxing.com/images/foot1.jpg	www.st-dongxing.com/images/foot1.jpg	(from http://www.st-dongxing.com/)
09:41:34	531/531	---M--	200	added ('OK')	image/jpeg	etag:%229796e4ce9df7d21:0%22	http://www.st-dongxing.com/images/top-bg.jpg	www.st-dongxing.com/images/top-bg.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:35	21315/21315	---M--	200	added ('OK')	image/jpeg	etag:%224e9e4bbe9df7d21:0%22	http://www.st-dongxing.com/images/logo.jpg	www.st-dongxing.com/images/logo.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:36	990/990	---M--	200	added ('OK')	image/jpeg	etag:%221172ab59df7d21:0%22	http://www.st-dongxing.com/images/home.jpg	www.st-dongxing.com/images/home.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:37	783/783	---M--	200	added ('OK')	image/jpeg	etag:%22a7d660b59df7d21:0%22	http://www.st-dongxing.com/images/home1.jpg	www.st-dongxing.com/images/home1.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:38	1183/1183	---M--	200	added ('OK')	image/jpeg	etag:%223d4c3ac49df7d21:0%22	http://www.st-dongxing.com/images/sitemap.jpg	www.st-dongxing.com/images/sitemap.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:39	922/922	---M--	200	added ('OK')	image/jpeg	etag:%222b75b8c49df7d21:0%22	http://www.st-dongxing.com/images/sitemap1.jpg	www.st-dongxing.com/images/sitemap1.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:40	704/704	---M--	200	added ('OK')	image/jpeg	etag:%222649a3ac9df7d21:0%22	http://www.st-dongxing.com/images/contact.jpg	www.st-dongxing.com/images/contact.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:41	704/704	---M--	200	added ('OK')	image/jpeg	etag:%226ca7d7ac9df7d21:0%22	http://www.st-dongxing.com/images/contact1.jpg	www.st-dongxing.com/images/contact1.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:42	304/304	---M--	200	added ('OK')	image/jpeg	etag:%22e3860bf9df7d21:0%22	http://www.st-dongxing.com/images/menu-li-bg.jpg	www.st-dongxing.com/images/menu-li-bg.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:43	9818/9818	---M--	200	added ('OK')	image/jpeg	etag:%228156fa179ef7d21:0%22	http://www.st-dongxing.com/images/top-g.jpg	www.st-dongxing.com/images/top-g.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:44	6807/6807	---M--	200	added ('OK')	image/jpeg	etag:%22ef350239ef7d21:0%22	http://www.st-dongxing.com/images/top-g2.jpg	www.st-dongxing.com/images/top-g2.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:45	3353/3353	---M--	200	added ('OK')	image/jpeg	etag:%22dc5d13b69df7d21:0%22	http://www.st-dongxing.com/images/ind-cont-bg.jpg	www.st-dongxing.com/images/ind-cont-bg.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:46	518/518	---M--	200	added ('OK')	image/jpeg	etag:%22eaa739bf9df7d21:0%22	http://www.st-dongxing.com/images/more.jpg	www.st-dongxing.com/images/more.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:47	431/431	---M--	200	added ('OK')	image/jpeg	etag:%22382a6b79df7d21:0%22	http://www.st-dongxing.com/images/jian.jpg	www.st-dongxing.com/images/jian.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:48	198/198	---M--	200	added ('OK')	image/png	etag:%22ebaa98b69df7d21:0%22	http://www.st-dongxing.com/images/ind-gg-1.png	www.st-dongxing.com/images/ind-gg-1.png	(from http://www.st-dongxing.com/css/style.css)
09:41:49	224/224	---M--	200	added ('OK')	image/png	etag:%22926acfb69df7d21:0%22	http://www.st-dongxing.com/images/ind-gg-2.png	www.st-dongxing.com/images/ind-gg-2.png	(from http://www.st-dongxing.com/css/style.css)
09:41:50	2291/2291	---M--	200	added ('OK')	image/jpeg	etag:%22f9f4bebf9df7d21:0%22	http://www.st-dongxing.com/images/more2.jpg	www.st-dongxing.com/images/more2.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:51	1160/1160	---M--	200	added ('OK')	image/jpeg	etag:%22bbb8f5b49df7d21:0%22	http://www.st-dongxing.com/images/gg-bg2.jpg	www.st-dongxing.com/images/gg-bg2.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:52	1196/1196	---M--	200	added ('OK')	image/jpeg	etag:%22a4ca1bc09df7d21:0%22	http://www.st-dongxing.com/images/nei-bg.jpg	www.st-dongxing.com/images/nei-bg.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:53	6321/6321	---M--	200	added ('OK')	image/jpeg	etag:%22b383fa9e9df7d21:0%22	http://www.st-dongxing.com/images/7.jpg	www.st-dongxing.com/images/7.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:54	4828/4828	---M--	200	added ('OK')	image/jpeg	etag:%22b1c8ec09df7d21:0%22	http://www.st-dongxing.com/images/news-tit-bg.jpg	www.st-dongxing.com/images/news-tit-bg.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:55	788/788	---M--	200	added ('OK')	image/jpeg	etag:%2236aaeac29df7d21:0%22	http://www.st-dongxing.com/images/pro-tit-bg.jpg	www.st-dongxing.com/images/pro-tit-bg.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:56	3302/3302	---M--	200	added ('OK')	image/jpeg	etag:%22703e14ae9df7d21:0%22	http://www.st-dongxing.com/images/foot-logo.jpg	www.st-dongxing.com/images/foot-logo.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:57	3718/3718	---M--	200	added ('OK')	image/jpeg	etag:%225a6b2ad9df7d21:0%22	http://www.st-dongxing.com/images/foot-bg.jpg	www.st-dongxing.com/images/foot-bg.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:58	3837/3837	---M--	200	added ('OK')	image/jpeg	etag:%22947fc3c19df7d21:0%22	http://www.st-dongxing.com/images/page-1.jpg	www.st-dongxing.com/images/page-1.jpg	(from http://www.st-dongxing.com/css/style.css)
09:41:59	4037/4037	---M--	200	added ('OK')	image/jpeg	etag:%22648f4dc29df7d21:0%22	http://www.st-dongxing.com/images/page-2.jpg	www.st-dongxing.com/images/page-2.jpg	(from http://www.st-dongxing.com/css/style.css)
09:42:06	5874/5874	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:00%20GMT	http://www.st-dongxing.com/products.asp?ClassID=412	www.st-dongxing.com/products57d7.html	(from http://www.st-dongxing.com/sitemap.asp)
09:42:08	5727/5727	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:02%20GMT	http://www.st-dongxing.com/products.asp?ClassID=413	www.st-dongxing.com/products6fdb.html	(from http://www.st-dongxing.com/sitemap.asp)
09:42:10	3989/3989	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:04%20GMT	http://www.st-dongxing.com/products.asp?ClassID=416	www.st-dongxing.com/products9374.html	(from http://www.st-dongxing.com/sitemap.asp)
09:42:13	7177/7177	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:08%20GMT	http://www.st-dongxing.com/products.asp?ClassID=400	www.st-dongxing.com/products8b62.html	(from http://www.st-dongxing.com/sitemap.asp)
09:42:15	107022/107022	---M--	200	added ('OK')	image/jpeg	etag:%22433e71f0c7f7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20144/201441910112123015.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20144/201441910112123015.jpg	(from http://www.st-dongxing.com/sitemap.asp)
09:42:15	8388/8388	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:08%20GMT	http://www.st-dongxing.com/about.asp?ID=129	www.st-dongxing.com/aboutd4e4.html	(from http://www.st-dongxing.com/sitemap.asp)
09:42:16	5824/5824	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:11%20GMT	http://www.st-dongxing.com/products.asp?ClassID=418	www.st-dongxing.com/products87d5.html	(from http://www.st-dongxing.com/sitemap.asp)
09:42:16	65071/65071	---M--	200	added ('OK')	image/jpeg	etag:%22f9e4e422cdf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20172/20172910104839017.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20172/20172910104839017.jpg	(from http://www.st-dongxing.com/sitemap.asp)
09:42:17	5612/5612	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:12%20GMT	http://www.st-dongxing.com/products.asp?ClassID=326	www.st-dongxing.com/productsfc92.html	(from http://www.st-dongxing.com/sitemap.asp)
09:42:18	87654/87654	---M--	200	added ('OK')	image/jpeg	etag:%222a75bf3c7f7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20144/201441910113274091.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20144/201441910113274091.jpg	(from http://www.st-dongxing.com/sitemap.asp)
09:42:18	6966/6966	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:13%20GMT	http://www.st-dongxing.com/news.asp?ClassID=78	www.st-dongxing.com/newseb34.html	(from http://www.st-dongxing.com/sitemap.asp)
09:42:18	6059/6059	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:14%20GMT	http://www.st-dongxing.com/liability.asp?ID=184	www.st-dongxing.com/liability7630.html	(from http://www.st-dongxing.com/sitemap.asp)
09:42:19	15084/15084	---M-Z	200	added ('OK')	text/css	etag:%22c4479b739af7d21:0%22	http://www.st-dongxing.com/en/css/style.css	www.st-dongxing.com/en/css/style.css	(from http://www.st-dongxing.com/en/index.asp)
09:42:20	16532/16532	---M-Z	200	added ('OK')	application/x-javascript	etag:%22aa38c0d69cf7d21:0%22	http://www.st-dongxing.com/en/js/MSClass.js	www.st-dongxing.com/en/js/MSClass.js	(from http://www.st-dongxing.com/en/index.asp)
09:42:21	7719/7719	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:17%20GMT	http://www.st-dongxing.com/en/sitemap.asp	www.st-dongxing.com/en/sitemap.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:22	5562/5562	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:18%20GMT	http://www.st-dongxing.com/en/about.asp	www.st-dongxing.com/en/about.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:23	6106/6106	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:18%20GMT	http://www.st-dongxing.com/en/products.asp	www.st-dongxing.com/en/products.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:24	5321/5321	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:20%20GMT	http://www.st-dongxing.com/en/news.asp	www.st-dongxing.com/en/news.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:25	5443/5443	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:21%20GMT	http://www.st-dongxing.com/en/liability.asp	www.st-dongxing.com/en/liability.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:26	10682/10682	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:22%20GMT	http://www.st-dongxing.com/en/contact.asp	www.st-dongxing.com/en/contact.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:30	6124/6124	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:24%20GMT	http://www.st-dongxing.com/en/products.asp?ClassID=369	www.st-dongxing.com/en/productsdd5f.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:32	4566/4566	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:27%20GMT	http://www.st-dongxing.com/en/news_s.asp?ID=625	www.st-dongxing.com/en/news_s231b.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:33	4551/4551	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:28%20GMT	http://www.st-dongxing.com/en/news_s.asp?ID=629	www.st-dongxing.com/en/news_s31db.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:36	10629/10629	---M--	200	added ('OK')	image/gif	etag:%22217f413ec9f7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20145/20145314521420024.gif	www.st-dongxing.com/Uploadfile/proImg/month_20145/20145314521420024.gif	(from http://www.st-dongxing.com/en/index.asp)
09:42:40	91115/91115	---M--	200	added ('OK')	image/jpeg	etag:%2245efa60c8f7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20144/201441915191477491.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20144/201441915191477491.jpg	(from http://www.st-dongxing.com/en/index.asp)
09:42:40	40051/40051	---M--	200	added ('OK')	image/jpeg	etag:%2281d488cfccf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20147/20147817164141292.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20147/20147817164141292.jpg	(from http://www.st-dongxing.com/en/index.asp)
09:42:40	60222/60222	---M--	200	added ('OK')	image/jpeg	etag:%22ee2c6f21cdf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20172/2017291085048855.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20172/2017291085048855.jpg	(from http://www.st-dongxing.com/en/index.asp)
09:42:41	15769/15769	---M--	200	added ('OK')	image/jpeg	etag:%22499469b2c6f7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20142/2014217124588606.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20142/2014217124588606.jpg	(from http://www.st-dongxing.com/en/index.asp)
09:42:41	5393/5393	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:36%20GMT	http://www.st-dongxing.com/en/product.asp?ID=134	www.st-dongxing.com/en/product1238.html	(from http://www.st-dongxing.com/en/index.asp)
09:42:41	5636/5636	---M--	200	added ('OK')	image/jpeg	etag:%227a9cc6cdcaf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20146/2014631740755662.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20146/2014631740755662.jpg	(from http://www.st-dongxing.com/en/index.asp)
09:42:42	6734/6734	---M--	200	added ('OK')	image/jpeg	etag:%22a4f6916ecbf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20146/20146317401788413.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20146/20146317401788413.jpg	(from http://www.st-dongxing.com/en/index.asp)
09:42:43	4291/4291	---M--	200	added ('OK')	image/jpeg	etag:%226f989b8d9af7d21:0%22	http://www.st-dongxing.com/en/images/foot1.jpg	www.st-dongxing.com/en/images/foot1.jpg	(from http://www.st-dongxing.com/en/index.asp)
09:42:44	8388/8388	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:40%20GMT	http://www.st-dongxing.com/about.asp?id=129	www.st-dongxing.com/about46f5.html	(from http://www.st-dongxing.com/about.asp)
09:42:45	6720/6720	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:40%20GMT	http://www.st-dongxing.com/env.asp	www.st-dongxing.com/env.html	(from http://www.st-dongxing.com/about.asp)
09:42:46	9490/9490	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:42%20GMT	http://www.st-dongxing.com/honor.asp	www.st-dongxing.com/honor.html	(from http://www.st-dongxing.com/about.asp)
09:42:49	55272/55272	---M-Z	200	added ('OK')	application/x-javascript	etag:%22673a9a84c4f7d21:0%22	http://www.st-dongxing.com/js/jquery-1.3.1.min.js	www.st-dongxing.com/js/jquery-1.3.1.min.js	(from http://www.st-dongxing.com/products.asp)
09:42:51	2346/2346	---M-Z	200	added ('OK')	text/css	etag:%22be7a24719af7d21:0%22	http://www.st-dongxing.com/css/jquery.lightbox-0.5.css	www.st-dongxing.com/css/jquery.lightbox-0.5.css	(from http://www.st-dongxing.com/products.asp)
09:42:52	68392/68392	---M--	200	added ('OK')	image/gif	etag:%2211dfdeedc5f7d21:0%22	http://www.st-dongxing.com/Uploadfile/newsImg/month_20144/20140428161732103210.gif	www.st-dongxing.com/Uploadfile/newsImg/month_20144/20140428161732103210.gif	(from http://www.st-dongxing.com/about.asp)
09:42:52	9957/9957	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c63ec81c4f7d21:0%22	http://www.st-dongxing.com/js/jquery.lightbox-0.5.min.js	www.st-dongxing.com/js/jquery.lightbox-0.5.min.js	(from http://www.st-dongxing.com/products.asp)
09:42:54	6500/6500	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:49%20GMT	http://www.st-dongxing.com/products_d.asp?ClassID=417	www.st-dongxing.com/products_d521b.html	(from http://www.st-dongxing.com/products.asp)
09:42:56	8460/8460	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:50%20GMT	http://www.st-dongxing.com/news_s.asp?ID=635	www.st-dongxing.com/news_s3b9c.html	(from http://www.st-dongxing.com/news.asp)
09:42:58	64449/64449	---M--	200	added ('OK')	image/jpeg	etag:%22f198ffe7ccf7d21:0%22	http://www.st-dongxing.com/Uploadfile/proImg/month_20162/20162292375842697.jpg	www.st-dongxing.com/Uploadfile/proImg/month_20162/20162292375842697.jpg	(from http://www.st-dongxing.com/products.asp)
09:42:58	4818/4818	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:52%20GMT	http://www.st-dongxing.com/news_s.asp?ID=632	www.st-dongxing.com/news_s9f61.html	(from http://www.st-dongxing.com/news.asp)
09:42:58	4969/4969	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:54%20GMT	http://www.st-dongxing.com/news_s.asp?ID=628	www.st-dongxing.com/news_s096d.html	(from http://www.st-dongxing.com/news.asp)
09:42:59	4938/4938	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:54%20GMT	http://www.st-dongxing.com/news_s.asp?ID=627	www.st-dongxing.com/news_s2cb4.html	(from http://www.st-dongxing.com/news.asp)
09:43:00	6966/6966	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:56%20GMT	http://www.st-dongxing.com/news.asp?page=1&ClassID=78	www.st-dongxing.com/newsf659.html	(from http://www.st-dongxing.com/news.asp)
09:43:01	5192/5192	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:56%20GMT	http://www.st-dongxing.com/news.asp?page=2&ClassID=78&Keytitle=	www.st-dongxing.com/news19b3.html	(from http://www.st-dongxing.com/news.asp)
09:43:02	5192/5192	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:58%20GMT	http://www.st-dongxing.com/news.asp?page=2&ClassID=78	www.st-dongxing.com/newsed5b.html	(from http://www.st-dongxing.com/news.asp)
09:43:03	6059/6059	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:42:59%20GMT	http://www.st-dongxing.com/liability.asp?id=184	www.st-dongxing.com/liability4445.html	(from http://www.st-dongxing.com/liability.asp)
09:43:08	6735/6735	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2006:43:01%20GMT	http://www.st-dongxing.com/contact.asp?id=26	www.st-dongxing.com/contact3162.html	(from http://www.st-dongxing.com/contact.asp)
09:43:10	855/855	---M--	200	added ('OK')	image/jpeg	etag:%22a7a1117c6f7d21:0%22	http://www.st-dongxing.com/Uploadfile/newsImg/month_20146/20140607113321362136.jpg	www.st-dongxing.com/Uploadfile/newsImg/month_20146/20140607113321362136.jpg	(from http://www.st-dongxing.com/contact.asp)
